chunk_size,eps,c2,runtime_sec_mean,runtime_sec_std,memory_mean,memory_std,cost_sse_mean,cost_sse_std,quality_mean,quality_std,r_mean,r_std,avg_update_ms_mean,avg_update_ms_std,points_seen_mean,ari_mean,nmi_mean,quality_norm,runtime_norm,memory_norm,tradeoff_score
1024,2.5,2.0,0.15085786666895729,0.029226230093175324,1016.0,0.0,35524.066797587955,2633.1592832483648,0.7597593121300313,0.009910815485322976,3.0,0.0,14.71074666721203,2.9381123181391984,10000.0,0.620436533729634,0.7597593121300313,1.0,0.05412961438437936,0.125,0.45521759640390513
