chunk_size,eps,c2,runtime_sec_mean,runtime_sec_std,memory_mean,memory_std,cost_sse_mean,cost_sse_std,quality_mean,quality_std,r_mean,r_std,avg_update_ms_mean,avg_update_ms_std,points_seen_mean,ari_mean,nmi_mean
1024,1.5,1.0,0.11866226666703976,0.09101702800514443,1120.0,0.0,36465.31564715283,2364.127580749303,0.735270777053214,0.021480330708249215,4.0,0.0,11.356350000035794,9.138680029353676,10000.0,0.5850049104120251,0.735270777053214
1024,1.5,2.0,0.07256639999953525,0.004028323935563749,1536.0,0.0,34749.860015018414,1357.2450134378098,0.7596141263606646,0.0021943992708320817,8.0,0.0,6.554936666968085,0.3449157849838232,10000.0,0.6253389994961885,0.7596141263606646
1024,1.5,3.0,0.07879299999998086,0.011414926151725796,1744.0,0.0,33847.80725962979,553.6424251274241,0.7547281247871552,0.015711516308117675,10.0,0.0,7.236580000062531,1.096533049688127,10000.0,0.6159748771707051,0.7547281247871552
1024,2.5,1.0,0.09260766666739073,0.004616392186330047,912.0,0.0,83347.61782487603,43681.96329307127,0.5972315674238012,0.13701994137867657,2.0,0.0,8.148843333340968,0.3341797178210371,10000.0,0.42839462498077213,0.5972315674238012
1024,2.5,2.0,0.11834829999982806,0.017188400605791743,1016.0,0.0,35524.066797587955,2633.1592832483648,0.7597593121300313,0.009910815485322976,3.0,0.0,10.609236666581031,1.5596025212358913,10000.0,0.620436533729634,0.7597593121300313
1024,2.5,3.0,0.10362593333350863,0.007950325749666238,1120.0,0.0,36465.31564715283,2364.127580749303,0.735270777053214,0.021480330708249215,4.0,0.0,9.332259999973758,0.5218000455180255,10000.0,0.5850049104120251,0.735270777053214
1024,3.5,1.0,0.09613766666673958,0.02121098251003271,912.0,0.0,83347.61782487603,43681.96329307127,0.5972315674238012,0.13701994137867657,2.0,0.0,8.778189999914806,2.080399423061989,10000.0,0.42839462498077213,0.5972315674238012
1024,3.5,2.0,0.07243833333389678,0.003943490662517938,912.0,0.0,83347.61782487603,43681.96329307127,0.5972315674238012,0.13701994137867657,2.0,0.0,6.620040000113174,0.38830012536127234,10000.0,0.42839462498077213,0.5972315674238012
1024,3.5,3.0,0.08840183333268214,0.0006693678839955604,912.0,0.0,83347.61782487603,43681.96329307127,0.5972315674238012,0.13701994137867657,2.0,0.0,8.017036666630398,0.09022821422543914,10000.0,0.42839462498077213,0.5972315674238012
