chunk_size,m_factor,runtime_sec_mean,runtime_sec_std,memory_mean,memory_std,cost_sse_mean,cost_sse_std,quality_mean,quality_std,summary_points_mean,summary_points_std,m_summary_mean,levels_used_mean,avg_update_ms_mean,avg_update_ms_std,points_seen_mean,ari_mean,nmi_mean
4096,1.0,0.09643763333345608,0.012882008399259492,5632.0,0.0,22076.081998965525,425.6134756225783,0.6890317120708161,0.003500372696029909,64.0,0.0,32.0,2.0,27.29571111315939,3.664747845954273,10000.0,0.45876816624779865,0.6890317120708161
4096,2.0,0.09371053333112893,0.0077358519747092545,5632.0,0.0,22076.081998965525,425.6134756225783,0.6890317120708161,0.003500372696029909,64.0,0.0,32.0,2.0,26.517211111947997,2.3421516370638757,10000.0,0.45876816624779865,0.6890317120708161
4096,3.0,0.09950100000181313,0.005712133665859646,7392.0,0.0,22030.107911552663,342.72676562298466,0.6895458025950078,0.003123831973152699,84.0,0.0,42.0,2.0,29.204722223059633,1.8664959041747016,10000.0,0.4678982150598838,0.6895458025950078
4096,4.0,0.12746083333331626,0.011614332134195852,9856.0,0.0,21670.883857276145,603.2728456755492,0.6887806033926237,0.0031208478696525778,112.0,0.0,56.0,2.0,38.59967777760984,3.8430409669856367,10000.0,0.4550122231690091,0.6887806033926237
4096,5.0,0.15808286666530572,0.006070010093023873,12320.0,0.0,21492.76570084217,712.4928482891365,0.6888372144101121,0.004736596452118029,140.0,0.0,70.0,2.0,48.66943333197722,2.12097552992517,10000.0,0.4539946559130674,0.6888372144101121
