chunk_size,m_factor,runtime_sec_mean,runtime_sec_std,memory_mean,memory_std,cost_sse_mean,cost_sse_std,quality_mean,quality_std,summary_points_mean,summary_points_std,m_summary_mean,levels_used_mean,avg_update_ms_mean,avg_update_ms_std,points_seen_mean,ari_mean,nmi_mean
4096,1.0,0.1608550333282134,0.050587900507362775,5632.0,0.0,22183.41917878119,416.4961196789805,0.6944479260785051,0.003521643276078124,64.0,0.0,32.0,2.0,48.209877778491425,16.664207647405608,10000.0,0.46792450872441277,0.6944479260785051
4096,2.0,0.1352379999977226,0.01748811685347727,5632.0,0.0,22183.41917878119,416.4961196789805,0.6944479260785051,0.003521643276078124,64.0,0.0,32.0,2.0,38.66965555870492,5.576147762996004,10000.0,0.46792450872441277,0.6944479260785051
4096,3.0,0.17654023334034719,0.1002020643422993,7392.0,0.0,22011.767307547983,455.5253994014519,0.6977464043564643,0.0017946195309673724,84.0,0.0,42.0,2.0,50.4896000008254,33.838539480932084,10000.0,0.45990334772964037,0.6977464043564643
4096,4.0,0.13998746667251302,0.030164231406700742,9856.0,0.0,22073.023729982713,686.9634661567277,0.6919988671759141,0.003184770451118078,112.0,0.0,56.0,2.0,41.30611111435832,9.049527568726484,10000.0,0.47365427528486964,0.6919988671759141
4096,5.0,0.17026663332944736,0.031892594688161434,12320.0,0.0,21266.998536909592,539.2258272200138,0.6908522379117034,0.0024095147077573794,140.0,0.0,70.0,2.0,50.8571888882822,7.680007570191008,10000.0,0.45862988924044706,0.6908522379117034
