chunk_size,coreset_factor,repeat_factor,runtime_sec_mean,runtime_sec_std,memory_mean,memory_std,cost_sse_mean,cost_sse_std,quality_mean,quality_std,summary_size_mean,summary_size_std,avg_update_ms_mean,avg_update_ms_std,coreset_per_round_mean,repetitions_mean,ari_mean,nmi_mean
1024,1.0,0.75,0.5847135333315236,0.04418854859835838,21090.666666666668,50.806823688686805,58461.231205461954,1625.0723762131806,0.7468119882803915,0.007968844067638517,239.66666666666666,0.5773502691896278,58.400080002320465,4.356159711090222,3.0,7.0,0.6039067357717998,0.7468119882803915
1024,1.0,1.0,0.8179711666646957,0.13123705447991077,21090.666666666668,50.806823688686805,53447.023134102725,5752.443014726966,0.7526906440277029,0.028178443026182203,239.66666666666666,0.5773502691896278,81.77399666601559,13.12517434440898,3.0,10.0,0.6010609539212809,0.7526906440277029
1024,1.0,1.5,1.197571899998972,0.07551052312472974,21120.0,0.0,58127.982948809426,7572.74194209829,0.7546203013120474,0.010586839458196412,240.0,0.0,119.72635666946492,7.540046410319784,3.0,14.0,0.5967753710608165,0.7546203013120474
1024,1.5,0.75,1.0285669999963527,0.14993618371419237,28130.666666666668,50.806823688687594,73299.14512115077,17357.80748762571,0.7260227775464415,0.06838223070338692,319.6666666666667,0.577350269189634,102.81389666585407,14.998224729416604,4.0,7.0,0.5554896262859853,0.7260227775464415
1024,1.5,1.0,1.5246919333343005,0.04355758908516924,28130.666666666668,50.806823688687594,57582.58720789683,5747.892865356259,0.7443162682421963,0.014976769201745331,319.6666666666667,0.577350269189634,152.42914999786686,4.360065884374471,4.0,10.0,0.5852115334395411,0.7443162682421963
1024,1.5,1.5,2.04303723333093,0.14771962910430733,28160.0,0.0,59264.657222690854,11289.391630780481,0.7409130162084038,0.04544556653061524,320.0,0.0,204.26177666619574,14.761555648481998,4.0,14.0,0.5952867718526386,0.7409130162084038
1024,2.0,0.75,1.2746653000067454,0.05161548314990878,35112.0,0.0,78900.50011484302,13026.577663339043,0.7121435763731089,0.06719092868594541,399.0,0.0,127.41634999935438,5.166866252357596,5.0,7.0,0.5595712488958816,0.7121435763731089
1024,2.0,1.0,1.8532282666662165,0.11144747115308491,35141.333333333336,50.806823688687594,60316.84582025118,10251.412394354691,0.739208113131952,0.009858771015185785,399.3333333333333,0.5773502691896216,185.28210666651526,11.131423865486488,5.0,10.0,0.6002247438917627,0.739208113131952
1024,2.0,1.5,2.2789012666714066,0.04013423685006042,35170.666666666664,50.806823688687594,79780.72318708274,23819.73135695137,0.7217549103313733,0.04583037600307997,399.6666666666667,0.5773502691896216,227.86213666646896,4.015014260115814,5.0,14.0,0.5422443914177957,0.7217549103313733
